"id","title","description","subCatType","subcatImage","srOrder","isActive","isDeleted","createdAt","updatedAt","categoryId","title_ol"
"343","Poke Bowls",,NULL,"public/93476579393/subcategory/2024_3_5_18_28-pokejustfresh.jpeg","0","1","0","2024-02-06 23:10:34","2024-03-05 18:28:51","105",NULL
"344","Extras",,NULL,NULL,"0","1","0","2024-02-06 23:14:06","2024-02-06 23:14:06","105",NULL
"345","HAMBURGUER´S",,NULL,NULL,"0","1","1","2024-02-07 19:44:10","2024-02-07 19:44:24","106",NULL
"346","INCLUI AGUA OU BONGO (ATE AOS 12 ANOS)",,NULL,NULL,"0","1","1","2024-02-07 19:50:11","2024-02-07 19:50:37","107",NULL
"347","TE ASAS",,NULL,NULL,"0","1","1","2024-02-07 19:50:57","2024-02-07 19:51:11","108",NULL
"348","Entradas Quentes",,NULL,NULL,"0","1","0","2024-02-07 20:00:23","2024-02-07 20:00:23","112",NULL
"349","PICANTES",,NULL,NULL,"13","1","0","2024-02-07 20:26:29","2024-02-07 20:29:21","111",NULL
"350","Pizzas Grande 32 cm",,NULL,NULL,"0","1","0","2024-02-07 21:22:18","2024-02-07 21:22:18","115",NULL
"351","Pizzas Pequenas 24 cm",,NULL,NULL,"0","1","0","2024-02-07 21:22:48","2024-02-07 21:22:48","115",NULL
"352","Bebidas sem álcool",,NULL,"public/93476579393/subcategory/2024_3_6_17_47-iceteamanga.jpeg","0","1","0","2024-02-10 19:51:19","2024-03-06 17:51:13","117",NULL
"353","Vinho tinto",,NULL,"public/93476579393/subcategory/2024_3_6_18_5-papafigostinto.jpeg","1","1","0","2024-02-10 19:51:39","2024-03-06 18:05:05","117",NULL
"354","Vinho branco",,NULL,"public/93476579393/subcategory/2024_3_6_18_5-planaltobranco.jpeg","2","1","0","2024-02-10 19:58:30","2024-03-06 18:05:25","117",NULL
"355","Vinho Rosé",,NULL,"public/93476579393/subcategory/2024_3_6_18_5-mateus.jpeg","3","1","0","2024-02-10 20:01:07","2024-03-06 18:05:43","117",NULL
"356","Bebidas sem álcool",,NULL,NULL,"0","1","0","2024-02-18 11:56:28","2024-03-09 00:30:05","123","Non-alcoholic drinks"
"357","Cafetaria",,NULL,NULL,"2","1","1","2024-02-18 11:56:36","2024-03-04 23:01:37","123",NULL
"358","Cafetaria",,NULL,NULL,"3","1","0","2024-02-18 11:56:48","2024-03-09 00:32:58","123","Cafeteria"
"359","Espumantes",,NULL,NULL,"5","1","0","2024-02-18 11:56:56","2024-03-09 00:34:40","123","Sparkling wines"
"360","Rosé",,NULL,NULL,"6","1","1","2024-02-18 11:57:02","2024-03-08 23:56:32","123",NULL
"361","Verde",,NULL,NULL,"7","1","1","2024-02-18 11:57:08","2024-03-08 23:56:37","123",NULL
"362","Frango",,NULL,"public/52528798416/subcategory/2024_3_26_20_30-Franguito.png","0","1","0","2024-02-18 11:57:37","2024-03-26 20:30:48","121","Chicken"
"363","Porco preto - ibérico",,NULL,"public/52528798416/subcategory/2024_3_26_20_39-Carret.jpg","0","1","0","2024-02-18 11:57:50","2024-03-26 22:33:06","121","Black Iberian pork"
"364","Borrego",,NULL,"public/52528798416/subcategory/2024_3_26_20_39-CosteletasBorrego.jpg","0","1","0","2024-02-18 11:57:57","2024-03-26 20:39:08","121","Lamb"
"365","Vaca - Black Angus",,NULL,"public/52528798416/subcategory/2024_3_26_20_41-TOMAHAWKCru.jpg","0","1","0","2024-02-18 11:58:06","2024-03-26 20:41:21","121","Beef - Black Angus"
"366","Peixe",,NULL,"public/52528798416/subcategory/2024_3_26_20_48-BacalhauAssado.jpg","0","1","0","2024-02-18 11:58:15","2024-03-26 20:48:18","121","Fish"
"367","Especialidades leves",,NULL,"public/52528798416/subcategory/2024_3_27_13_29-Leves.jpg","0","1","0","2024-02-18 11:58:22","2024-03-27 13:29:44","121","Light dishes"
"368","Acompanhamentos",,NULL,NULL,"0","1","0","2024-02-18 11:58:32","2024-03-09 00:27:28","121","Side dishes"
"369","Tinto",,NULL,NULL,"8","1","1","2024-02-18 12:07:17","2024-03-08 23:56:42","123",NULL
"370","Branco",,NULL,NULL,"9","1","1","2024-02-18 12:07:41","2024-03-08 23:56:45","123",NULL
"371","Brancas e espirituosas",,NULL,NULL,"10","1","1","2024-02-18 12:08:08","2024-03-08 23:56:46","123",NULL
"372","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-23 10:55:57","125","Test1"
"373","Peixe",,NULL,NULL,"0","1","0","2024-02-22 10:27:18","2024-02-22 10:28:03","129",NULL
"374","Carne",,NULL,NULL,"0","1","0","2024-02-22 10:27:54","2024-02-22 10:27:54","129",NULL
"381","Vinhos",,NULL,NULL,"0","1","1","2024-02-23 14:31:31","2024-02-23 14:31:54","131",NULL
"382","Vinhos",,NULL,NULL,"0","1","1","2024-02-23 15:08:06","2024-03-01 22:11:27","131",NULL
"383","Cerveja",,NULL,"public/09636922060/subcategory/2024_3_3_10_40-IMG1781.jpeg","1","1","0","2024-02-23 15:10:04","2024-03-03 10:40:57","131",NULL
"387","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-26 09:20:22","153","मराठी भाषा"
"388","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-26 09:20:22","153","मंत्रालय"
"389","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-26 09:20:22","154","मंत्रालय"
"390","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-26 09:20:22","156","Test1"
"391","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-26 09:31:20","157","मराठी भाषा"
"392","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-26 09:31:20","157","मंत्रालय"
"393","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-26 09:31:20","158","मंत्रालय"
"394","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-26 09:31:20","160","Test1"
"395","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-26 09:31:20","161","मराठी भाषा"
"396","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-26 09:31:20","161","मंत्रालय"
"397","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-26 09:31:20","162","मंत्रालय"
"398","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-26 09:31:21","164","Test1"
"399","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-26 15:05:19","165","मराठी भाषा"
"400","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-26 15:05:19","165","मंत्रालय"
"401","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-26 15:05:19","166","मंत्रालय"
"402","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-26 15:05:19","168","Test1"
"403","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-26 15:05:19","169","मराठी भाषा"
"404","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-26 15:05:19","169","मंत्रालय"
"405","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-26 15:05:19","170","मंत्रालय"
"406","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-26 15:05:19","172","Test1"
"407","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-26 15:07:14","173","मराठी भाषा"
"408","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-26 15:07:14","173","मंत्रालय"
"409","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-26 15:07:14","174","मंत्रालय"
"410","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-26 15:07:14","176","Test1"
"411","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-26 15:07:14","177","मराठी भाषा"
"412","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-26 15:07:14","177","मंत्रालय"
"413","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-26 15:07:14","178","मंत्रालय"
"414","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-26 15:07:14","180","Test1"
"415","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-26 15:08:12","181","मराठी भाषा"
"416","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-26 15:08:12","181","मंत्रालय"
"417","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-26 15:08:12","182","मंत्रालय"
"418","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-26 15:08:12","184","Test1"
"419","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-26 15:08:12","185","मराठी भाषा"
"420","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-26 15:08:12","185","मंत्रालय"
"421","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-26 15:08:12","186","मंत्रालय"
"422","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-26 15:08:12","188","Test1"
"423","Cerveja e cidra",,NULL,NULL,"1","1","0","2024-02-26 19:10:32","2024-03-09 00:31:19","123","Beer and cider"
"424","Sangria",,NULL,NULL,"4","1","0","2024-02-26 19:13:20","2024-03-09 00:34:04","123","Sangria"
"425","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-27 10:51:10","189","मराठी भाषा"
"426","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-27 10:51:10","189","मंत्रालय"
"427","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-27 10:51:10","190","मंत्रालय"
"428","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-27 10:51:10","192","Test1"
"429","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-27 10:51:10","193","मराठी भाषा"
"430","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-27 10:51:10","193","मंत्रालय"
"431","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-27 10:51:10","194","मंत्रालय"
"432","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-27 10:51:10","196","Test1"
"433","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-27 13:08:37","197","मराठी भाषा"
"434","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-27 13:08:37","197","मंत्रालय"
"435","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-27 13:08:37","198","मंत्रालय"
"436","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-27 13:08:37","200","Test1"
"437","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-27 13:08:37","201","मराठी भाषा"
"438","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-27 13:08:37","201","मंत्रालय"
"439","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-27 13:08:37","202","मंत्रालय"
"440","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-27 13:08:37","204","Test1"
"441","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-27 13:09:08","205","मराठी भाषा"
"442","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-27 13:09:08","205","मंत्रालय"
"443","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-27 13:09:08","206","मंत्रालय"
"444","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-27 13:09:08","208","Test1"
"445","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-27 13:09:08","209","मराठी भाषा"
"446","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-27 13:09:08","209","मंत्रालय"
"447","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-27 13:09:08","210","मंत्रालय"
"448","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-27 13:09:08","212","Test1"
"449","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-27 13:10:17","213","मराठी भाषा"
"450","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-27 13:10:17","213","मंत्रालय"
"451","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-27 13:10:17","214","मंत्रालय"
"452","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-27 13:10:17","216","Test1"
"453","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-27 13:10:17","217","मराठी भाषा"
"454","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-27 13:10:17","217","मंत्रालय"
"455","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-27 13:10:17","218","मंत्रालय"
"456","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-27 13:10:17","220","Test1"
"457","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-27 13:10:40","221","मराठी भाषा"
"458","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-27 13:10:40","221","मंत्रालय"
"459","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-27 13:10:40","222","मंत्रालय"
"460","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-27 13:10:40","224","Test1"
"461","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-27 13:10:40","225","मराठी भाषा"
"462","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-27 13:10:40","225","मंत्रालय"
"463","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-27 13:10:40","226","मंत्रालय"
"464","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-27 13:10:41","228","Test1"
"465","test",,NULL,NULL,"0","1","0","2024-01-17 10:41:49","2024-02-27 13:11:37","229",NULL
"466","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-27 13:13:18","230","मराठी भाषा"
"467","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-27 13:13:18","230","मंत्रालय"
"468","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-27 13:13:18","231","मंत्रालय"
"469","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-27 13:13:18","233","Test1"
"470","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-27 13:13:18","234","मराठी भाषा"
"471","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-27 13:13:18","234","मंत्रालय"
"472","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-27 13:13:18","235","मंत्रालय"
"473","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-27 13:13:18","237","Test1"
"474","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-27 13:13:36","238","मराठी भाषा"
"475","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-27 13:13:36","238","मंत्रालय"
"476","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-27 13:13:36","239","मंत्रालय"
"477","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-27 13:13:36","241","Test1"
"478","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-27 13:13:36","242","मराठी भाषा"
"479","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-27 13:13:36","242","मंत्रालय"
"480","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-27 13:13:36","243","मंत्रालय"
"481","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-27 13:13:36","245","Test1"
"482","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-27 13:36:58","246","मराठी भाषा"
"483","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-27 13:36:58","246","मंत्रालय"
"484","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-27 13:36:58","247","मंत्रालय"
"485","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-27 13:36:58","249","Test1"
"486","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-27 13:36:58","250","मराठी भाषा"
"487","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-27 13:36:58","250","मंत्रालय"
"488","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-27 13:36:58","251","मंत्रालय"
"489","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-27 13:36:58","253","Test1"
"490","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-27 13:37:14","254","मराठी भाषा"
"491","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-27 13:37:14","254","मंत्रालय"
"492","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-27 13:37:14","255","मंत्रालय"
"493","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-27 13:37:14","257","Test1"
"494","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-27 13:37:14","258","मराठी भाषा"
"495","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-27 13:37:14","258","मंत्रालय"
"496","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-27 13:37:14","259","मंत्रालय"
"497","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-27 13:37:14","261","Test1"
"498","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-27 13:37:53","262","मराठी भाषा"
"499","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-27 13:37:53","262","मंत्रालय"
"500","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-27 13:37:53","263","मंत्रालय"
"501","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-27 13:37:53","265","Test1"
"502","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-27 13:37:53","266","मराठी भाषा"
"503","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-27 13:37:53","266","मंत्रालय"
"504","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-27 13:37:53","267","मंत्रालय"
"505","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-27 13:37:53","269","Test1"
"506","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-27 13:40:41","270","मराठी भाषा"
"507","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-27 13:40:41","270","मंत्रालय"
"508","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-27 13:40:41","271","मंत्रालय"
"509","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-27 13:40:41","273","Test1"
"510","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-27 13:40:41","274","मराठी भाषा"
"511","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-27 13:40:41","274","मंत्रालय"
"512","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-27 13:40:41","275","मंत्रालय"
"513","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-27 13:40:41","277","Test1"
"514","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-27 13:41:07","278","मराठी भाषा"
"515","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-27 13:41:07","278","मंत्रालय"
"516","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-27 13:41:07","279","मंत्रालय"
"517","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-27 13:41:07","281","Test1"
"518","Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-veglogo.jpg","0","1","0","2023-09-27 05:14:05","2024-02-27 13:41:07","282","मराठी भाषा"
"519","Non Veg",,NULL,"public/02360664868/subcategory/2023_9_27_5_14-1511515155vegiconpngnonvegsymbolpngtransparent.png","0","1","0","2023-09-27 05:14:18","2024-02-27 13:41:07","282","मंत्रालय"
"520","Punjabi",,NULL,"public/02360664868/subcategory/2023_9_27_5_20-10244.jpg","0","1","0","2023-09-27 05:20:06","2024-02-27 13:41:07","283","मंत्रालय"
"521","Test1",,NULL,NULL,"0","1","0","2024-02-21 09:21:18","2024-02-27 13:41:07","285","Test1"
